@relation 'fullCSV.arff_fullCSV.arff-weka.filters.unsupervised.attribute.Remove-V-R20,21,22_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.RemoveWithValues-S14.0-C4-Lfirst-last-V'

@attribute DayOfWeek numeric
@attribute TimeOfDay numeric
@attribute HourSinceStart numeric
@attribute DaySinceStart numeric
@attribute ScaledTime numeric
@attribute IP_Address string
@attribute IP_AsRank numeric
@attribute IP_AsScaledRank numeric
@attribute IP_AsAttackCount numeric
@attribute IP_AsRandomInt numeric
@attribute Port numeric
@attribute PortNormalised numeric
@attribute Uname string
@attribute UName_AsRank numeric
@attribute Uname_AsScaledRank numeric
@attribute UName_AsCount numeric
@attribute UName_AsRandomInt numeric
@attribute Country string
@attribute City string
@attribute Loc_X numeric
@attribute Loc_Y numeric
@attribute Loc_Z numeric
@attribute 0.743Loc_Y+0.643Loc_X-0.186Loc_Z numeric
@attribute 0.857Loc_Z+0.476Loc_X-0.198Loc_Y numeric
@attribute '-0.639Loc_Y+0.6  Loc_X-0.481Loc_Z' numeric

@data
5,13,237,9,0.263622,124.61.37.226,0.264677,0.956606,0.000575,0.499253,50633,0.769496,admin,0.000494,0.751517,0.041598,0.283103,Korea_Republic_of,Anyang,0.644371,0.954445,0.350049,0.946573,0.367701,0.356976
5,13,237,9,0.263623,124.61.37.226,0.264677,0.956606,0.000575,0.499253,50633,0.769496,admin,0.000494,0.751517,0.041598,0.283103,Korea_Republic_of,Anyang,0.644371,0.954445,0.350049,0.946573,0.367701,0.356976
5,13,237,9,0.263627,116.31.116.38,0,0,1,0.780488,18584,0.272327,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,13,237,9,0.263646,116.31.116.38,0,0,1,0.780488,25076,0.373036,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,13,237,9,0.263656,188.166.185.166,0.028856,0.884256,0.033912,0.944251,52396,0.796845,ts3,0.011358,0.853853,0.001566,0.582016,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,13,238,9,0.263678,116.31.116.38,0,0,1,0.780488,55463,0.844422,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,13,238,9,0.26372,116.31.116.38,0,0,1,0.780488,40288,0.609016,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.263747,188.166.185.166,0.028856,0.884256,0.033912,0.944251,38797,0.585886,ts,0.020247,0.87272,0.000876,0.859684,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,14,238,9,0.263818,180.76.152.71,0.002985,0.810193,0.140246,0.243405,44943,0.681228,janine,0.216296,0.950028,0.000093,0.626976,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,14,238,9,0.263913,180.76.152.71,0.002985,0.810193,0.140246,0.243405,59121,0.901168,jeff,0.11358,0.929004,0.000168,0.935277,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,14,238,9,0.263931,116.31.116.38,0,0,1,0.780488,41066,0.621085,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.263986,116.31.116.38,0,0,1,0.780488,58277,0.888075,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.26401,116.31.116.38,0,0,1,0.780488,21414,0.316228,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.26401,180.76.152.71,0.002985,0.810193,0.140246,0.243405,45078,0.683322,jeff,0.11358,0.929004,0.000168,0.935277,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,14,238,9,0.264022,188.166.185.166,0.028856,0.884256,0.033912,0.944251,54460,0.828863,tsserver,0.750123,0.990616,0,0.468874,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,14,238,9,0.264035,201.217.142.186,0.153234,0.938763,0.00092,0.280737,62473,0.953167,node,0.091852,0.922074,0.000205,0.092885,Uruguay,None,0.494317,0.496526,0.001721,0.560624,0.114333,0.683327
5,14,238,9,0.264036,201.217.142.186,0.153234,0.938763,0.00092,0.280737,62473,0.953167,node,0.091852,0.922074,0.000205,0.092885,Uruguay,None,0.494317,0.496526,0.001721,0.560624,0.114333,0.683327
5,14,238,9,0.264036,116.31.116.38,0,0,1,0.780488,27299,0.407521,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.264037,201.217.142.186,0.153234,0.938763,0.00092,0.280737,62473,0.953167,node,0.091852,0.922074,0.000205,0.092885,Uruguay,None,0.494317,0.496526,0.001721,0.560624,0.114333,0.683327
5,14,238,9,0.264061,116.31.116.38,0,0,1,0.780488,25076,0.373036,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.264099,116.31.116.38,0,0,1,0.780488,20272,0.298512,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.264115,188.166.185.166,0.028856,0.884256,0.033912,0.944251,40859,0.617874,public,0.05679,0.906382,0.000298,0.094862,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,14,238,9,0.264203,180.76.152.71,0.002985,0.810193,0.140246,0.243405,45205,0.685292,jim,0.241975,0.953689,0.000075,0.757411,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,14,238,9,0.264207,188.166.185.166,0.028856,0.884256,0.033912,0.944251,55491,0.844857,mc,0.029136,0.884599,0.000578,0.806324,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,14,238,9,0.264239,201.217.142.186,0.153234,0.938763,0.00092,0.280737,62473,0.953167,root,0,0,1,0.093379,Uruguay,None,0.494317,0.496526,0.001721,0.560624,0.114333,0.683327
5,14,238,9,0.264297,116.31.116.38,0,0,1,0.780488,31402,0.47117,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.264301,180.76.152.71,0.002985,0.810193,0.140246,0.243405,59384,0.905248,jim,0.241975,0.953689,0.000075,0.757411,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,14,238,9,0.264327,116.31.116.38,0,0,1,0.780488,44443,0.673472,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.264362,116.31.116.38,0,0,1,0.780488,60917,0.929029,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.264363,116.31.116.38,0,0,1,0.780488,60917,0.929029,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.264402,180.76.152.71,0.002985,0.810193,0.140246,0.243405,45329,0.687216,jim,0.241975,0.953689,0.000075,0.757411,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,14,238,9,0.26441,116.31.116.38,0,0,1,0.780488,12594,0.179405,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.264431,201.217.142.186,0.153234,0.938763,0.00092,0.280737,62473,0.953167,grayson,0.961481,0.998718,0,0.756423,Uruguay,None,0.494317,0.496526,0.001721,0.560624,0.114333,0.683327
5,14,238,9,0.264457,116.31.116.38,0,0,1,0.780488,45378,0.687976,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.264482,188.166.185.166,0.028856,0.884256,0.033912,0.944251,42921,0.649861,minecraft,0.007901,0.842008,0.002031,0.050395,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,14,238,9,0.264575,188.166.185.166,0.028856,0.884256,0.033912,0.944251,57552,0.876829,default,0.069136,0.912802,0.000261,0.085968,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,14,238,9,0.264602,180.76.152.71,0.002985,0.810193,0.140246,0.243405,45454,0.689155,julie,0.239506,0.953355,0.000075,0.845356,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,14,238,9,0.264666,188.166.185.166,0.028856,0.884256,0.033912,0.944251,43952,0.665855,backup,0.015309,0.863595,0.0011,0.540514,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,14,238,9,0.264698,116.31.116.38,0,0,1,0.780488,30011,0.449591,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.264701,180.76.152.71,0.002985,0.810193,0.140246,0.243405,59634,0.909126,julie,0.239506,0.953355,0.000075,0.845356,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,14,238,9,0.264724,116.31.116.38,0,0,1,0.780488,31528,0.473124,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.264755,116.31.116.38,0,0,1,0.780488,37494,0.565673,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,238,9,0.264758,188.166.185.166,0.028856,0.884256,0.033912,0.944251,58584,0.892838,steam,0.013333,0.859086,0.00123,0.938735,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,14,239,9,0.264784,116.31.116.38,0,0,1,0.780488,41773,0.632052,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,14,239,9,0.2648,180.76.152.71,0.002985,0.810193,0.140246,0.243405,45579,0.691094,lynda,0.32,0.962811,0.000056,0.213933,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,14,239,9,0.264813,116.31.116.38,0,0,1,0.780488,14461,0.208368,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.264854,116.31.116.38,0,0,1,0.780488,31016,0.465182,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.265003,180.76.152.71,0.002985,0.810193,0.140246,0.243405,45704,0.693033,lynda,0.32,0.962811,0.000056,0.213933,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,15,239,9,0.265033,188.166.185.166,0.028856,0.884256,0.033912,0.944251,46013,0.697827,webportal,0.607901,0.983755,0,0.162549,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,15,239,9,0.265102,180.76.152.71,0.002985,0.810193,0.140246,0.243405,59884,0.913004,mashby,0.307654,0.961527,0.000056,0.827075,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,15,239,9,0.265104,116.31.116.38,0,0,1,0.780488,48258,0.732653,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.265126,188.166.185.166,0.028856,0.884256,0.033912,0.944251,60646,0.924825,developer,0.03358,0.889233,0.000485,0.671937,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,15,239,9,0.265129,116.31.116.38,0,0,1,0.780488,20670,0.304686,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.265155,116.31.116.38,0,0,1,0.780488,24011,0.356515,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.26518,116.31.116.38,0,0,1,0.780488,28280,0.422739,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.265202,180.76.152.71,0.002985,0.810193,0.140246,0.243405,45829,0.694972,mashby,0.307654,0.961527,0.000056,0.827075,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,15,239,9,0.265212,116.31.116.38,0,0,1,0.780488,18625,0.272963,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.265217,188.166.185.166,0.028856,0.884256,0.033912,0.944251,47045,0.713836,gpadmin,0.041975,0.896516,0.00041,0.469368,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,15,239,9,0.265263,116.31.116.38,0,0,1,0.780488,63314,0.966213,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.265399,180.76.152.71,0.002985,0.810193,0.140246,0.243405,45955,0.696927,matt,0.038519,0.893711,0.000429,0.171443,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,15,239,9,0.265477,116.31.116.38,0,0,1,0.780488,30831,0.462312,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.265493,188.166.185.166,0.028856,0.884256,0.033912,0.944251,34475,0.51884,jack,0.142716,0.936457,0.000149,0.336957,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,15,239,9,0.265502,180.76.152.71,0.002985,0.810193,0.140246,0.243405,60135,0.916898,matt,0.038519,0.893711,0.000429,0.171443,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,15,239,9,0.265513,116.31.116.38,0,0,1,0.780488,43841,0.664133,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.265539,116.31.116.38,0,0,1,0.780488,60671,0.925213,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.265557,218.202.226.254,0.105473,0.92657,0.001954,0.84669,53437,0.812994,system,0.020741,0.873507,0.000857,0.042984,China,Shanghai,0.297851,0.920214,0.320173,0.689216,0.140041,0.159619
5,15,239,9,0.265558,218.202.226.254,0.105473,0.92657,0.001954,0.84669,53526,0.814374,steam,0.013333,0.859086,0.00123,0.938735,China,Shanghai,0.297851,0.920214,0.320173,0.689216,0.140041,0.159619
5,15,239,9,0.265558,218.202.226.254,0.105473,0.92657,0.001954,0.84669,53609,0.815662,hduser,0.023704,0.877865,0.000708,0.808794,China,Shanghai,0.297851,0.920214,0.320173,0.689216,0.140041,0.159619
5,15,239,9,0.265563,116.31.116.38,0,0,1,0.780488,41176,0.622791,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.265582,188.114.163.52,0.995522,0.999853,0,0.627178,49443,0.751035,root,0,0,1,0.093379,Denmark,Silkeborg,0.038624,0.444217,0.316173,0.168324,0.088864,0.297246
5,15,239,9,0.265585,188.166.185.166,0.028856,0.884256,0.033912,0.944251,49107,0.745823,marvin,0.299259,0.960624,0.000056,0.243577,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,15,239,9,0.265593,116.31.116.38,0,0,1,0.780488,40218,0.60793,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.265602,180.76.152.71,0.002985,0.810193,0.140246,0.243405,46079,0.698851,matt,0.038519,0.893711,0.000429,0.171443,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,15,239,9,0.265612,116.31.116.38,0,0,1,0.780488,43718,0.662225,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.265664,103.207.39.196,0.234328,0.95263,0.000575,0.65555,22904,0.339342,user,0.002963,0.809996,0.004846,0.543478,Vietnam,Hanoi,0.335643,0.736846,0.907153,0.501749,0.657686,0.085858
5,15,239,9,0.265665,103.207.39.196,0.234328,0.95263,0.000575,0.65555,22992,0.340707,admin,0.000494,0.751517,0.041598,0.283103,Vietnam,Hanoi,0.335643,0.736846,0.907153,0.501749,0.657686,0.085858
5,15,239,9,0.265667,103.207.39.196,0.234328,0.95263,0.000575,0.65555,23063,0.341808,admin,0.000494,0.751517,0.041598,0.283103,Vietnam,Hanoi,0.335643,0.736846,0.907153,0.501749,0.657686,0.085858
5,15,239,9,0.265769,188.166.185.166,0.028856,0.884256,0.033912,0.944251,50137,0.761801,adine,0.364938,0.9671,0.000037,0.199111,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,15,239,9,0.2658,180.76.152.71,0.002985,0.810193,0.140246,0.243405,46209,0.700867,oleta,0.265185,0.956679,0.000075,0.138834,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,15,239,9,0.265808,116.31.116.38,0,0,1,0.780488,62817,0.958503,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,239,9,0.265867,116.31.116.38,0,0,1,0.780488,62491,0.953446,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,15,240,10,0.265899,180.76.152.71,0.002985,0.810193,0.140246,0.243405,60391,0.920869,oleta,0.265185,0.956679,0.000075,0.138834,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,15,240,10,0.265909,116.31.116.38,0,0,1,0.780488,38991,0.588896,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.265964,116.31.116.38,0,0,1,0.780488,35668,0.537347,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.265983,116.31.116.38,0,0,1,0.780488,47519,0.721189,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.265998,180.76.152.71,0.002985,0.810193,0.140246,0.243405,46337,0.702853,rachel,0.316543,0.962457,0.000056,0.983696,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,16,240,10,0.266007,116.31.116.38,0,0,1,0.780488,43176,0.653817,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.266045,188.166.185.166,0.028856,0.884256,0.033912,0.944251,37568,0.566821,alan,0.188148,0.945477,0.000112,0.891798,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,16,240,10,0.266136,188.166.185.166,0.028856,0.884256,0.033912,0.944251,52200,0.793804,albert,0.812346,0.993217,0,0.48666,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,16,240,10,0.266193,180.76.152.71,0.002985,0.810193,0.140246,0.243405,46462,0.704792,rachel,0.316543,0.962457,0.000056,0.983696,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,16,240,10,0.266202,116.31.116.38,0,0,1,0.780488,16472,0.239564,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.26623,188.166.185.166,0.028856,0.884256,0.033912,0.944251,38598,0.582799,alberto,0.304198,0.961158,0.000056,0.392787,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,16,240,10,0.266232,116.31.116.38,0,0,1,0.780488,12370,0.17593,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.26626,116.31.116.38,0,0,1,0.780488,61631,0.940105,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.266288,116.31.116.38,0,0,1,0.780488,25963,0.386796,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.266291,180.76.152.71,0.002985,0.810193,0.140246,0.243405,60642,0.924763,rebecca,0.208395,0.948813,0.000093,0.030138,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,16,240,10,0.266307,116.31.116.38,0,0,1,0.780488,15813,0.229341,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.266329,116.31.116.38,0,0,1,0.780488,25889,0.385648,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.266391,180.76.152.71,0.002985,0.810193,0.140246,0.243405,46590,0.706778,rebecca,0.208395,0.948813,0.000093,0.030138,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,16,240,10,0.266504,188.166.185.166,0.028856,0.884256,0.033912,0.944251,54262,0.825792,alfred,0.397037,0.969851,0.000037,0.491107,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,16,240,10,0.266533,116.31.116.38,0,0,1,0.780488,36860,0.555838,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.266559,116.31.116.38,0,0,1,0.780488,27403,0.409134,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.266595,180.76.152.71,0.002985,0.810193,0.140246,0.243405,46715,0.708717,shane,0.218765,0.950398,0.000093,0.475791,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,16,240,10,0.266596,188.166.185.166,0.028856,0.884256,0.033912,0.944251,40661,0.614802,ali,0.588642,0.982704,0,0.413043,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,16,240,10,0.266612,116.31.116.38,0,0,1,0.780488,12523,0.178304,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.266637,116.31.116.38,0,0,1,0.780488,58798,0.896157,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.266664,116.31.116.38,0,0,1,0.780488,53784,0.818376,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.266689,188.166.185.166,0.028856,0.884256,0.033912,0.944251,55293,0.841785,alice,0.204444,0.948189,0.000093,0.690711,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,16,240,10,0.266691,116.31.116.38,0,0,1,0.780488,62642,0.955789,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.266701,180.76.152.71,0.002985,0.810193,0.140246,0.243405,60893,0.928657,shane,0.218765,0.950398,0.000093,0.475791,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,16,240,10,0.266753,186.121.240.62,0.470647,0.975397,0.00023,0.734196,39688,0.599708,apache,0.012346,0.856574,0.001379,0.419466,Bolivia,La_Paz,0.299693,0.210799,0.854111,0.103896,0.717458,0.422755
5,16,240,10,0.266754,186.121.240.62,0.470647,0.975397,0.00023,0.734196,39688,0.599708,apache,0.012346,0.856574,0.001379,0.419466,Bolivia,La_Paz,0.299693,0.210799,0.854111,0.103896,0.717458,0.422755
5,16,240,10,0.266755,186.121.240.62,0.470647,0.975397,0.00023,0.734196,39688,0.599708,apache,0.012346,0.856574,0.001379,0.419466,Bolivia,La_Paz,0.299693,0.210799,0.854111,0.103896,0.717458,0.422755
5,16,240,10,0.266811,180.76.152.71,0.002985,0.810193,0.140246,0.243405,46839,0.71064,shane,0.218765,0.950398,0.000093,0.475791,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,16,240,10,0.266928,116.31.116.38,0,0,1,0.780488,11791,0.166948,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,240,10,0.266964,188.166.185.166,0.028856,0.884256,0.033912,0.944251,42723,0.64679,andrew,0.209877,0.949044,0.000093,0.497036,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,16,240,10,0.266981,116.31.116.38,0,0,1,0.780488,13669,0.196081,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,241,10,0.267008,116.31.116.38,0,0,1,0.780488,16193,0.235236,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,16,241,10,0.267021,180.76.152.71,0.002985,0.810193,0.140246,0.243405,46965,0.712595,silverline,0.320988,0.962912,0.000056,0.261364,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,16,241,10,0.267032,116.31.116.38,0,0,1,0.780488,61859,0.943642,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,17,241,10,0.267056,188.166.185.166,0.028856,0.884256,0.033912,0.944251,57355,0.873773,amanda,0.243951,0.953955,0.000075,0.828557,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,17,241,10,0.267057,116.31.116.38,0,0,1,0.780488,48085,0.729969,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,17,241,10,0.267085,116.31.116.38,0,0,1,0.780488,35467,0.534229,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,17,241,10,0.267128,180.76.152.71,0.002985,0.810193,0.140246,0.243405,32913,0.494609,silverline,0.320988,0.962912,0.000056,0.261364,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,17,241,10,0.267149,188.166.185.166,0.028856,0.884256,0.033912,0.944251,43754,0.662783,angie,0.794568,0.992495,0,0.893281,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
5,17,241,10,0.267234,180.76.152.71,0.002985,0.810193,0.140246,0.243405,47090,0.714534,taysa,0.294815,0.960136,0.000056,0.807806,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
5,17,241,10,0.267325,116.31.116.38,0,0,1,0.780488,26147,0.38965,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,17,241,10,0.267349,116.31.116.38,0,0,1,0.780488,23098,0.342351,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,17,241,10,0.267375,116.31.116.38,0,0,1,0.780488,17670,0.258148,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,17,241,10,0.267401,116.31.116.38,0,0,1,0.780488,40282,0.608923,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
5,17,241,10,0.267424,188.166.185.166,0.028856,0.884256,0.033912,0.944251,59417,0.90576,anna,0.2,0.947471,0.000093,0.273715,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
